image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20130816@213511,2013-08-16T21:35:11,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@213608,2013-08-16T21:36:08,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@214057,2013-08-16T21:40:57,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@214506,2013-08-16T21:45:06,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@214554,2013-08-16T21:45:54,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@214611,2013-08-16T21:46:11,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215103,2013-08-16T21:51:03,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215239,2013-08-16T21:52:39,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215307,2013-08-16T21:53:07,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215543,2013-08-16T21:55:43,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215545,2013-08-16T21:55:45,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215719,2013-08-16T21:57:19,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@215852,2013-08-16T21:58:52,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@220817,2013-08-16T22:08:17,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@221749,2013-08-16T22:17:49,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@221923,2013-08-16T22:19:23,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@223753,2013-08-16T22:37:53,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|canonfd|85mm|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20130816@224010,2013-08-16T22:40:10,43.7053361111117,13.1865,"L'Altra Opera, Giuseppe Verdi, agricoltore","L'Altra Opera, Giuseppe Verdi, agricoltore. La compagnia Babelia&C. ha proposto un lato inedito del Maestro nello spettacolo 'L’Altra Opera, Giuseppe Verdi, agricoltore', di e con Roberta Biagiarelli e Sandro Fabiani, per la drammaturgia di Renata M. Molinari, che si è tenuto venerdì 16 agosto 2013, ore 21.15, al Museo di Storia della Mezzadria 'Sergio Anselmi' di Senigallia, nell'ambito della nona edizione della rassegna 'Uomini e Paesaggi'.","2013-08-16|2013-08|2013|Micro 4/3|L'altra opera di Giuseppe Verdi|theatre|Roberta Biagiarelli|actor|entertainer|Sandro Fabiani|actor|entertainer|night|summer|Museo di Storia della Mezzadria|Senigallia|Ancona|Marche|Italy|Europe","Timeline 2013"
20131013@154645,2013-10-13T15:46:45,,,"Beach cabins","Beach cabins.",2013-10-13|2013-10|2013|afternoon|fall|Senigallia|Ancona|Marche|Italy|Europe|beach|Adriatic|Mediterranean|sea,"Timeline 2013"
20131020@155358,2013-10-20T15:53:58,43.720280555555,13.2209611111117,"Afternoon walking","Afternoon walking.","2013-10-20|2013-10|2013|canonfd|macro|50mm|Senigallia|Ancona|Marche|Italy|Europe|harbor|fall|afternoon|Adriatic|Mediterranean|sea|beach|Rotonda a mare|Senigallia|Ancona|Marche|Italy|Europe","Senigallia City and Seaside|Timeline 2014"
20131027@161904,2013-10-27T16:19:04,43.7194972222217,13.221530555555,"Seagull on the beach","Seagull on the beach. Gulls, often referred to as seagulls, are seabirds of the family Laridae in the suborder Lari. They are most closely related to the terns and only distantly related to auks, skimmers, and more distantly to the waders.",2013-10-27|2013-10|2013|canonfd|100mm|fall|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|beach|seagull|bird|wave,"Senigallia City and Seaside|Timeline 2013"
20131027@163009,2013-10-27T16:30:09,43.7226388888883,13.2225888888883,"Little sailboats","Little sailboats.",2013-10-27|2013-10|2013|canonfd|100mm|fall|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|sail|boat,"Senigallia City and Seaside|Timeline 2013"
20131027@164306,2013-10-27T16:43:06,43.720575,13.2209472222217,"Chimney against the sun","Chimney against the sun.",2013-10-27|2013-10|2013|canonfd|100mm|fall|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Tenset,"Portfolio|Senigallia City and Seaside|Timeline 2013"
20131027@165035,2013-10-27T16:50:35,43.7201416666667,13.220344444445,"Fish weather vane","Fish weather vane.","2013-10-27|2013-10|2013|canonfd|100mm|fall|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|fish weather vane|weather vane|blue|orange|sky|outdoor","Senigallia City and Seaside|Timeline 2013"
20131027@170201,2013-10-27T17:02:01,43.7225361111117,13.2219222222217,"Sailboat leaving Senigallia harbor","Sailboat leaving Senigallia harbor.",2013-10-27|2013-10|2013|canonfd|100mm|fall|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|sail|boat,"Senigallia City and Seaside|Timeline 2013"
20131027@170643,2013-10-27T17:06:43,43.7225361111117,13.2219222222217,"Flying seagull","Flying seagull. Gulls, often referred to as seagulls, are seabirds of the family Laridae in the suborder Lari. They are most closely related to the terns and only distantly related to auks, skimmers, and more distantly to the waders.",2013-10-27|2013-10|2013|canonfd|100mm|fall|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|seagull|bird|blue|sky|outdoor,"Senigallia City and Seaside|Timeline 2013"
20140102@121403,2014-01-02T12:14:03,43.7185583333333,13.219975,"Harbor reflections","Harbor reflections.",2014-01-02|2014-01|2014|canonfd|macro|50mm|winter|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|boat|lighthouse|reflection,"Senigallia City and Seaside|Timeline 2014"
20140102@121527,2014-01-02T12:15:27,43.7185583333333,13.219975,"Chimney reflections","Chimney reflections.",2014-01-02|2014-01|2014|canonfd|macro|50mm|winter|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|chimney|reflection,"Senigallia City and Seaside|Timeline 2014"
20140102@123824,2014-01-02T12:38:24,43.722630555555,13.2219277777783,"Swimming seagull","Swimming seagull.",2014-01-02|2014-01|2014|canonfd|macro|50mm|winter|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|seagull|bird|reflection|swimming,"Senigallia City and Seaside|Timeline 2014"
20140102@123829,2014-01-02T12:38:29,43.722630555555,13.2219277777783,"Swimming seagull","Swimming seagull.",2014-01-02|2014-01|2014|canonfd|macro|50mm|winter|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|seagull|bird|swimming,"Senigallia City and Seaside|Timeline 2014"
20140102@124215,2014-01-02T12:42:15,43.722630555555,13.2219277777783,"Red lighthouse reflections","Red lighthouse reflections.",2014-01-02|2014-01|2014|canonfd|macro|50mm|winter|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|lighthouse|reflection|red,"Senigallia City and Seaside|Timeline 2014"
